'년월'	'출발지(야간체류지) 시군코드'	'출발지역명'	'도착지 시군코드'	'도착지역명'	'10대남성 유입인구'	'20대남성 유입인구'	'30대남성 유입인구'	'40대남성 유입인구'	'50대남성 유입인구'	'60대남성 유입인구'	'70대남성 유입인구'	'10대여성 유입인구'	'20대여성 유입인구'	'30대여성 유입인구'	'40대여성 유입인구'	'50대여성 유입인구'	'60대여성 유입인구'	'70대여성 유입인구' 
'202003 '	'46860'	'전라남도 함평군'	'41270'	'경기도 안산시'	'0.37'	'0.12'	'0.71'	'3.78'	'1.07'	'1'	'0.71'	'0.32'	'0.15'	'0.19'	'0.22'	'1.31'	'0.07'	'1.05'
'202003 '	'11560'	'서울특별시 영등포구'	'41270'	'경기도 안산시'	'37.56'	'99.73'	'194.3'	'222.04'	'272.63'	'143.78'	'22.67'	'28.82'	'69.21'	'88.6'	'74.34'	'88.32'	'41.66'	'17.65'
'202002 '	'42780'	'강원도 철원군'	'41270'	'경기도 안산시'	'2.05'	'12.4'	'2.22'	'3.46'	'5.8'	'1.71'	'0.95'	'1.1'	'0.86'	'2.85'	'2.63'	'1.89'	'1.35'	'1.61'
'202002 '	'42790'	'강원도 화천군'	'41270'	'경기도 안산시'	'1.06'	'9.12'	'1.31'	'2.61'	'5.77'	'1.6'	'0'	'11.86'	'4.53'	'2.15'	'1.37'	'2.61'	'1.36'	'1.8'
'202003 '	'46870'	'전라남도 영광군'	'41270'	'경기도 안산시'	'0.13'	'0.49'	'2.41'	'2.35'	'1.83'	'3.13'	'0.45'	'1.62'	'1.03'	'0.34'	'1.47'	'1.51'	'2.57'	'0.9'
'202003 '	'11590'	'서울특별시 동작구'	'41270'	'경기도 안산시'	'16.06'	'106.74'	'197.88'	'194.66'	'201.34'	'100.91'	'28.74'	'22.75'	'105.44'	'98.49'	'68.48'	'72.27'	'44.04'	'18.51'
'202003 '	'28140'	'인천광역시 동구'	'41270'	'경기도 안산시'	'17.04'	'12.64'	'62.4'	'68.81'	'55.6'	'20.3'	'3.01'	'2.92'	'11.53'	'14.63'	'13.74'	'17.92'	'7.71'	'4.03'
'202002 '	'42230'	'강원도 삼척시'	'41270'	'경기도 안산시'	'2.97'	'9.42'	'2.91'	'5.98'	'6.86'	'2.91'	'5.04'	'5.76'	'0.89'	'2.22'	'2.15'	'6.23'	'6.18'	'3.91'
'202002 '	'42720'	'강원도 홍천군'	'41270'	'경기도 안산시'	'1.75'	'12.15'	'7.64'	'4.55'	'15.76'	'7.6'	'1.04'	'11.59'	'5.07'	'5.47'	'4.05'	'7.39'	'5.95'	'0.75'
'202003 '	'46780'	'전라남도 보성군'	'41270'	'경기도 안산시'	'0'	'0.25'	'1.6'	'0.26'	'1.13'	'0.61'	'0.78'	'0'	'1.07'	'0.27'	'0.47'	'1.02'	'0.72'	'0.6'
'202003 '	'46880'	'전라남도 장성군'	'41270'	'경기도 안산시'	'0.58'	'7.07'	'1.3'	'2.62'	'1.97'	'1.73'	'1.06'	'0.1'	'0.29'	'0.08'	'0.33'	'2.41'	'0.12'	'0.69'
'202004 '	'11200'	'서울특별시 성동구'	'41270'	'경기도 안산시'	'12.3'	'56.01'	'56.16'	'69.41'	'82.79'	'31.92'	'8.03'	'7.14'	'34.35'	'33.37'	'24.27'	'32.86'	'17.37'	'9.38'
'202003 '	'28177'	'인천광역시 미추홀구'	'41270'	'경기도 안산시'	'79.2'	'180.78'	'422.63'	'478.11'	'427.71'	'161.94'	'36.96'	'63.55'	'109.42'	'139.52'	'133.46'	'165.63'	'67.55'	'30.61'
'202003 '	'28185'	'인천광역시 연수구'	'41270'	'경기도 안산시'	'77.03'	'207.41'	'421.86'	'599.55'	'529.11'	'161.21'	'25.05'	'60.21'	'144.07'	'144.73'	'189.24'	'188.07'	'42.86'	'22.89'
'202002 '	'42730'	'강원도 횡성군'	'41270'	'경기도 안산시'	'1.17'	'6.39'	'2.06'	'7.22'	'9.92'	'3.69'	'1.63'	'2.87'	'2.5'	'0.99'	'1.55'	'6.6'	'2.39'	'3.75'
'202002 '	'45740'	'전라북도 장수군'	'41270'	'경기도 안산시'	'0.78'	'1.48'	'0.14'	'0.45'	'1.26'	'0.62'	'0.09'	'2.2'	'1.15'	'0.11'	'0.4'	'1.53'	'1.01'	'1.53'
'202002 '	'45750'	'전라북도 임실군'	'41270'	'경기도 안산시'	'0.03'	'1.56'	'0.43'	'0.94'	'0.95'	'0.52'	'0.29'	'0'	'0'	'0.41'	'0.06'	'1.68'	'0.22'	'1.82'
'202003 '	'46790'	'전라남도 화순군'	'41270'	'경기도 안산시'	'0.72'	'0.13'	'1.57'	'3.54'	'2.82'	'0.58'	'0.06'	'0'	'0.3'	'0'	'0.58'	'0.8'	'0.64'	'1.57'
'202003 '	'46800'	'전라남도 장흥군'	'41270'	'경기도 안산시'	'0'	'0.19'	'0.66'	'0.14'	'0.98'	'1.9'	'1.1'	'0'	'0'	'0.97'	'0.12'	'1.09'	'0.35'	'0.65'
'202004 '	'11545'	'서울특별시 금천구'	'41270'	'경기도 안산시'	'45.63'	'140.66'	'272.09'	'299.58'	'349.5'	'136.52'	'40.66'	'47.61'	'67.46'	'102.01'	'113.7'	'160.64'	'59.91'	'24.94'
'202004 '	'26140'	'부산광역시 서구'	'41270'	'경기도 안산시'	'0.35'	'1.59'	'1.84'	'2.19'	'6.92'	'3.08'	'0.28'	'0'	'1.2'	'0.3'	'0.76'	'0.07'	'0.17'	'0'
'202004 '	'26170'	'부산광역시 동구'	'41270'	'경기도 안산시'	'0.42'	'0.81'	'4.35'	'2.54'	'7.84'	'2.55'	'0.21'	'0.45'	'0.92'	'0.45'	'0.24'	'0.26'	'0.75'	'0'
'202003 '	'47170'	'경상북도 안동시'	'41270'	'경기도 안산시'	'0.5'	'7.53'	'1.96'	'5.43'	'4.72'	'4.18'	'0.44'	'3.25'	'1.47'	'1.02'	'1.89'	'1.19'	'0.41'	'5.25'
'202004 '	'11470'	'서울특별시 양천구'	'41270'	'경기도 안산시'	'47.54'	'91.71'	'211.01'	'313.64'	'315.19'	'130.37'	'27.21'	'57.64'	'54.35'	'70.39'	'103.27'	'114.79'	'43.26'	'19.7'
'202003 '	'47290'	'경상북도 경산시'	'41270'	'경기도 안산시'	'0.75'	'9.52'	'7.72'	'9.2'	'11.87'	'1.88'	'0.12'	'0.33'	'3.73'	'0.47'	'1.64'	'2.18'	'0.6'	'0'
'202004 '	'11320'	'서울특별시 도봉구'	'41270'	'경기도 안산시'	'23.46'	'32.34'	'65.23'	'66.53'	'56.69'	'28.94'	'10.28'	'28.06'	'21.5'	'26.06'	'19.59'	'21.83'	'12.98'	'8.71'
'202004 '	'11560'	'서울특별시 영등포구'	'41270'	'경기도 안산시'	'32.45'	'100.79'	'210.87'	'231.23'	'279.04'	'134.94'	'27.38'	'19.93'	'78.78'	'90.2'	'80.25'	'118.52'	'50.31'	'20.43'
'202003 '	'42110'	'강원도 춘천시'	'41270'	'경기도 안산시'	'20.19'	'12.3'	'13.38'	'17.07'	'17.02'	'6.4'	'3.26'	'7.72'	'23.71'	'4.41'	'9.9'	'6.8'	'4.61'	'1.94'
'202004 '	'11500'	'서울특별시 강서구'	'41270'	'경기도 안산시'	'45.84'	'106.13'	'247.73'	'226.93'	'219.64'	'116.8'	'22.92'	'54.59'	'77.26'	'90.97'	'76.48'	'86.61'	'44.64'	'15.18'
'202004 '	'11350'	'서울특별시 노원구'	'41270'	'경기도 안산시'	'22.24'	'45.04'	'91.81'	'108.73'	'89.8'	'44.68'	'13.51'	'20.58'	'42.81'	'37.15'	'36.5'	'38.48'	'17.89'	'10.81'
'202003 '	'41630'	'경기도 양주시'	'41270'	'경기도 안산시'	'9.1'	'16.3'	'37.8'	'44.3'	'62.54'	'17.77'	'3.41'	'7.85'	'10.53'	'13.09'	'12.21'	'15.15'	'4.86'	'2.28'
'202003 '	'41650'	'경기도 포천시'	'41270'	'경기도 안산시'	'12.34'	'14.78'	'24.25'	'28.21'	'29.62'	'16.09'	'2.16'	'2.82'	'14'	'9.43'	'12.17'	'12.91'	'3.33'	'4.64'
'202003 '	'42130'	'강원도 원주시'	'41270'	'경기도 안산시'	'11.2'	'32.47'	'27.91'	'40.98'	'32.08'	'11.02'	'3.07'	'5.69'	'35.55'	'13.64'	'16.8'	'14.87'	'6.38'	'5.74'
'202003 '	'42150'	'강원도 강릉시'	'41270'	'경기도 안산시'	'8.2'	'16.73'	'12.78'	'14.47'	'17.99'	'7.54'	'2.13'	'10.04'	'11.95'	'8.06'	'9.67'	'7.37'	'4.71'	'7.47'
'202004 '	'11530'	'서울특별시 구로구'	'41270'	'경기도 안산시'	'63.36'	'143.26'	'403.04'	'421.19'	'435.25'	'262.83'	'61'	'75.68'	'87.13'	'146.15'	'148.29'	'207.92'	'88.55'	'28.56'
'202003 '	'41410'	'경기도 군포시'	'41270'	'경기도 안산시'	'175.11'	'498.56'	'1154.61'	'1114.41'	'1059.18'	'367.25'	'103.92'	'175.7'	'373.68'	'626.45'	'608.53'	'586.32'	'176.26'	'82.43'
'202003 '	'41500'	'경기도 이천시'	'41270'	'경기도 안산시'	'19.23'	'51.64'	'51.4'	'67.45'	'48.65'	'20.54'	'6.7'	'16.62'	'37.29'	'24.83'	'20.37'	'25.06'	'12.07'	'12.45'
'202003 '	'41670'	'경기도 여주시'	'41270'	'경기도 안산시'	'10.49'	'20.46'	'12.69'	'13.72'	'23.11'	'9.77'	'3.76'	'3.52'	'8.05'	'9.39'	'10.03'	'10.33'	'5.68'	'2.93'
'202003 '	'45190'	'전라북도 남원시'	'41270'	'경기도 안산시'	'0'	'2.79'	'1'	'3.39'	'2.46'	'4.5'	'0.65'	'0.15'	'0.46'	'0.28'	'1.05'	'2.35'	'2.93'	'0.92'
'202003 '	'45210'	'전라북도 김제시'	'41270'	'경기도 안산시'	'3.78'	'1.73'	'3.22'	'5.52'	'7.76'	'1.66'	'1.69'	'0'	'1.31'	'0.92'	'2.5'	'3.32'	'1.71'	'0.41'
'202003 '	'41430'	'경기도 의왕시'	'41270'	'경기도 안산시'	'49.87'	'154.01'	'318.06'	'357.73'	'369.56'	'142.11'	'27.52'	'65.92'	'89.14'	'119.26'	'159.95'	'170.88'	'45.84'	'21.66'
'202003 '	'41550'	'경기도 안성시'	'41270'	'경기도 안산시'	'20.43'	'57.21'	'56.05'	'72.33'	'72.92'	'28.12'	'3.04'	'16.8'	'32.07'	'19.6'	'23.81'	'34.59'	'5.9'	'10.09'
'202003 '	'41570'	'경기도 김포시'	'41270'	'경기도 안산시'	'29.46'	'52.42'	'130.09'	'167.74'	'107.71'	'50.48'	'11.81'	'32.92'	'23.46'	'45.37'	'44.44'	'36.23'	'13.62'	'8.82'
'202003 '	'44810'	'충청남도 예산군'	'41270'	'경기도 안산시'	'8.75'	'11.49'	'10.07'	'10.45'	'16.96'	'14.69'	'4.02'	'4.35'	'5.67'	'8.19'	'6.86'	'11.03'	'4.96'	'7.37'
'202003 '	'44825'	'충청남도 태안군'	'41270'	'경기도 안산시'	'19.91'	'7.06'	'9.54'	'14.79'	'19.18'	'11.34'	'9.67'	'29.32'	'5.06'	'4.22'	'7.31'	'11.67'	'10.34'	'10.99'
'202003 '	'45710'	'전라북도 완주군'	'41270'	'경기도 안산시'	'3.24'	'9.28'	'3.53'	'6.61'	'11.06'	'8.77'	'1.04'	'1.9'	'8.08'	'3.01'	'2.2'	'1.97'	'2.17'	'3.1'
'202003 '	'44150'	'충청남도 공주시'	'41270'	'경기도 안산시'	'9.28'	'12.9'	'3.22'	'10.34'	'18.39'	'7.58'	'0.8'	'3.15'	'7.97'	'4.35'	'1.32'	'12.08'	'1.72'	'4.84'
'202003 '	'44180'	'충청남도 보령시'	'41270'	'경기도 안산시'	'2.33'	'6.25'	'14.98'	'28.85'	'35.44'	'15.96'	'4.23'	'3.78'	'6.7'	'8.17'	'3.75'	'13.12'	'8.43'	'8.54'
'202003 '	'44270'	'충청남도 당진시'	'41270'	'경기도 안산시'	'23.56'	'45'	'45.35'	'56.84'	'67.42'	'41.35'	'10.84'	'16.08'	'31.75'	'18.96'	'21.49'	'20.23'	'18.05'	'9.45'
'202003 '	'44710'	'충청남도 금산군'	'41270'	'경기도 안산시'	'1.07'	'3.72'	'2.03'	'5.18'	'4.22'	'1.68'	'0.3'	'0'	'11.08'	'2.56'	'0.22'	'0.91'	'1.99'	'0'
'202003 '	'45110'	'전라북도 전주시'	'41270'	'경기도 안산시'	'15.91'	'32.31'	'26.73'	'40.05'	'36.4'	'11.92'	'5.8'	'8.52'	'15.94'	'7.82'	'16.62'	'16.01'	'6.98'	'5.36'
'202003 '	'48170'	'경상남도 진주시'	'41270'	'경기도 안산시'	'1.83'	'9.41'	'13.94'	'11.83'	'7.93'	'4.57'	'1.21'	'1.1'	'4.29'	'3.78'	'3.35'	'3.04'	'1.35'	'0.49'
'202003 '	'48220'	'경상남도 통영시'	'41270'	'경기도 안산시'	'0.14'	'0.76'	'6.01'	'1.85'	'1.61'	'1.2'	'0.2'	'0.56'	'2.74'	'1.5'	'0.93'	'1.2'	'0.56'	'0.36'
'202003 '	'44200'	'충청남도 아산시'	'41270'	'경기도 안산시'	'28.15'	'104.59'	'94.26'	'69.77'	'68.5'	'24.36'	'11.09'	'18.96'	'76.18'	'31.68'	'22.91'	'18.5'	'14.33'	'14.2'
'202003 '	'44760'	'충청남도 부여군'	'41270'	'경기도 안산시'	'1.23'	'1.15'	'3.77'	'6.56'	'5.48'	'6.86'	'1.39'	'0.18'	'1.02'	'5.41'	'4.19'	'2.1'	'1.78'	'2.91'
'202003 '	'47840'	'경상북도 성주군'	'41270'	'경기도 안산시'	'0'	'0'	'0.15'	'1.57'	'1.55'	'1.41'	'0.06'	'0'	'0.4'	'0.07'	'0'	'0.65'	'0.29'	'0'
'202003 '	'47850'	'경상북도 칠곡군'	'41270'	'경기도 안산시'	'0.78'	'4.7'	'5.22'	'10.37'	'5.96'	'1.64'	'0.47'	'0'	'3.48'	'1.7'	'0.64'	'0.92'	'1.09'	'0.12'
'202003 '	'43750'	'충청북도 진천군'	'41270'	'경기도 안산시'	'1'	'7.87'	'14.3'	'20.54'	'29.98'	'13.62'	'0.92'	'0.74'	'2.6'	'3.07'	'7.85'	'7.15'	'3.57'	'1.13'
'202003 '	'43760'	'충청북도 괴산군'	'41270'	'경기도 안산시'	'2.64'	'2.7'	'1.47'	'8.08'	'7.37'	'4.33'	'0.84'	'5.23'	'2.97'	'0.35'	'2.02'	'1.88'	'0.65'	'3.32'
'202003 '	'47190'	'경상북도 구미시'	'41270'	'경기도 안산시'	'2.86'	'18.35'	'27.14'	'29.06'	'16.65'	'7.05'	'0.65'	'2.2'	'11.22'	'8.06'	'5.66'	'4.71'	'1.01'	'1.74'
'202003 '	'47720'	'경상북도 군위군'	'41270'	'경기도 안산시'	'0'	'0.28'	'0.26'	'0.45'	'0.57'	'1.57'	'0'	'0'	'0.12'	'0'	'0.09'	'0'	'0'	'0'
'202003 '	'47730'	'경상북도 의성군'	'41270'	'경기도 안산시'	'0.05'	'0'	'0.69'	'0.13'	'3.36'	'1.04'	'0'	'0.69'	'0.61'	'0.17'	'0.46'	'2.28'	'0.22'	'0'
'202003 '	'47900'	'경상북도 예천군'	'41270'	'경기도 안산시'	'0.35'	'0.97'	'1.54'	'1.05'	'4.04'	'0.4'	'0.07'	'0.13'	'1.49'	'1.19'	'0.91'	'0.54'	'0.54'	'0'
'202004 '	'11380'	'서울특별시 은평구'	'41270'	'경기도 안산시'	'29.73'	'53.41'	'127.77'	'128.24'	'118.94'	'51.38'	'14.71'	'32.94'	'39.41'	'47.41'	'42.26'	'41.73'	'25.46'	'12.38'
'202003 '	'46890'	'전라남도 완도군'	'41270'	'경기도 안산시'	'1.87'	'0.73'	'1.78'	'1.06'	'2.69'	'2.06'	'1.83'	'0'	'0.12'	'0.92'	'1.02'	'2.45'	'1.47'	'0.95'
'202003 '	'46900'	'전라남도 진도군'	'41270'	'경기도 안산시'	'0'	'0.13'	'0.34'	'2.15'	'1.46'	'0.47'	'0.18'	'0'	'0'	'0'	'0.19'	'1.92'	'0.52'	'0'
'202003 '	'47210'	'경상북도 영주시'	'41270'	'경기도 안산시'	'5.41'	'7.56'	'4.64'	'5.08'	'4.24'	'3.79'	'1.15'	'0.4'	'2.02'	'2.92'	'0.91'	'2.52'	'3.79'	'0.76'
'202003 '	'47230'	'경상북도 영천시'	'41270'	'경기도 안산시'	'0'	'1'	'1.78'	'4.56'	'2.51'	'0.87'	'0.08'	'0.29'	'0.11'	'0.35'	'1.03'	'1.47'	'0.62'	'0.62'
'202003 '	'47750'	'경상북도 청송군'	'41270'	'경기도 안산시'	'0'	'0.2'	'2.13'	'0.22'	'0.26'	'0.14'	'0'	'0.14'	'0.62'	'0'	'0'	'0.08'	'0.16'	'1.08'
'202004 '	'11410'	'서울특별시 서대문구'	'41270'	'경기도 안산시'	'11.76'	'56.26'	'65.88'	'80.17'	'88.47'	'29.63'	'12.08'	'13.31'	'65.96'	'32.66'	'29.05'	'32.65'	'15.78'	'6.6'
'202003 '	'46910'	'전라남도 신안군'	'41270'	'경기도 안산시'	'3.72'	'0'	'2.53'	'1.15'	'1.81'	'1.25'	'1.34'	'0'	'0.17'	'0'	'0'	'0.2'	'1.28'	'0.61'
'202003 '	'47110'	'경상북도 포항시'	'41270'	'경기도 안산시'	'5.35'	'15.21'	'10.64'	'14.22'	'19.45'	'8.08'	'1.09'	'3.06'	'4.48'	'5.75'	'2.52'	'6.54'	'1.35'	'1.44'
'202004 '	'26200'	'부산광역시 영도구'	'41270'	'경기도 안산시'	'0.43'	'4.91'	'4'	'6.19'	'10.5'	'3.78'	'0.4'	'0.44'	'0.35'	'1.67'	'0.95'	'0.24'	'0.53'	'0'
'202004 '	'26230'	'부산광역시 부산진구'	'41270'	'경기도 안산시'	'3.23'	'6.46'	'6.05'	'12.54'	'13.16'	'3.1'	'1.79'	'0.21'	'5.93'	'2.62'	'2.4'	'6.02'	'2.47'	'0.4'
'202004 '	'11680'	'서울특별시 강남구'	'41270'	'경기도 안산시'	'33.35'	'92.85'	'140.14'	'192.45'	'223.67'	'112.66'	'32'	'30.6'	'76.48'	'90.3'	'91.51'	'78.9'	'38.95'	'14.85'
'202004 '	'11710'	'서울특별시 송파구'	'41270'	'경기도 안산시'	'28.31'	'80.43'	'186.76'	'216.59'	'209.88'	'100.22'	'20.4'	'27.99'	'72.99'	'97.69'	'67.59'	'71.95'	'33.42'	'13.48'
'202004 '	'11440'	'서울특별시 마포구'	'41270'	'경기도 안산시'	'27.45'	'64.05'	'118.54'	'113.8'	'96.86'	'46.52'	'10.26'	'37.06'	'75.46'	'58.13'	'44.06'	'41.6'	'24.01'	'12.32'
'202003 '	'41800'	'경기도 연천군'	'41270'	'경기도 안산시'	'2.11'	'4.57'	'1.16'	'3.98'	'9.1'	'1.43'	'1.76'	'1.34'	'0.93'	'2.1'	'0.73'	'2.53'	'2.07'	'0.64'
'202004 '	'11260'	'서울특별시 중랑구'	'41270'	'경기도 안산시'	'14.24'	'45.75'	'77.53'	'91.33'	'89.19'	'34.99'	'6.06'	'22.56'	'33.21'	'31.17'	'34.62'	'34.88'	'15.98'	'9.62'
'202004 '	'26260'	'부산광역시 동래구'	'41270'	'경기도 안산시'	'0.73'	'3.37'	'4.67'	'3.45'	'8.39'	'5.51'	'0.63'	'0'	'0.85'	'2.19'	'0.55'	'1.63'	'2.7'	'0.25'
'202003 '	'41450'	'경기도 하남시'	'41270'	'경기도 안산시'	'7.16'	'17.25'	'53.13'	'76.16'	'62.05'	'25.91'	'4.04'	'13.16'	'16.1'	'13.77'	'20.48'	'18.49'	'9.39'	'2.66'
'202004 '	'11740'	'서울특별시 강동구'	'41270'	'경기도 안산시'	'24.79'	'48.98'	'104.82'	'127.37'	'118.94'	'61.38'	'12.23'	'25.37'	'42.13'	'34.17'	'42.6'	'40.87'	'16.11'	'7.69'
'202003 '	'41820'	'경기도 가평군'	'41270'	'경기도 안산시'	'3.09'	'6.06'	'5.76'	'9.75'	'14.47'	'4.59'	'1.09'	'2.77'	'2.38'	'2.73'	'4.65'	'4.65'	'1.67'	'4.3'
'202004 '	'11290'	'서울특별시 성북구'	'41270'	'경기도 안산시'	'35.11'	'85.3'	'80.63'	'104.98'	'87.14'	'41.66'	'13.98'	'22.76'	'79.92'	'52.29'	'37.74'	'45.47'	'19.65'	'12.22'
'202004 '	'11305'	'서울특별시 강북구'	'41270'	'경기도 안산시'	'13.38'	'39.08'	'50.4'	'82.85'	'62.32'	'29.3'	'13.39'	'6.66'	'36.74'	'28.05'	'31.13'	'27.35'	'15.51'	'18.03'
'202003 '	'41460'	'경기도 용인시'	'41270'	'경기도 안산시'	'114.08'	'244.97'	'441.68'	'616.89'	'491.57'	'188.57'	'59.23'	'99.89'	'155.14'	'225.89'	'195.63'	'143.42'	'71.41'	'37.5'
'202003 '	'41590'	'경기도 화성시'	'41270'	'경기도 안산시'	'483.91'	'753.67'	'1608.06'	'1595.63'	'1151.29'	'496.11'	'147.14'	'397.18'	'425.57'	'816.87'	'751.02'	'746.23'	'266.32'	'127.84'
'202003 '	'41610'	'경기도 광주시'	'41270'	'경기도 안산시'	'22.85'	'45.58'	'148.5'	'139.74'	'98.09'	'39.42'	'7.95'	'37.61'	'24.59'	'52.88'	'34'	'34.59'	'15.47'	'3.77'
'202003 '	'41830'	'경기도 양평군'	'41270'	'경기도 안산시'	'7.73'	'6.01'	'8.45'	'18.77'	'19.97'	'11.62'	'2.98'	'8.89'	'0.92'	'6.28'	'7.49'	'9.24'	'5.43'	'2.92'
'202003 '	'45130'	'전라북도 군산시'	'41270'	'경기도 안산시'	'21.26'	'18.88'	'19.04'	'28.19'	'31.5'	'13.12'	'3.96'	'6.3'	'19.73'	'5.98'	'10'	'11.28'	'5.74'	'2.98'
'202003 '	'41360'	'경기도 남양주시'	'41270'	'경기도 안산시'	'36.81'	'55.04'	'120.81'	'174.91'	'117.97'	'57.7'	'10.18'	'34.06'	'29.25'	'44.21'	'50.19'	'35.49'	'19.61'	'15.44'
'202003 '	'41370'	'경기도 오산시'	'41270'	'경기도 안산시'	'44.56'	'89.16'	'194.07'	'164.67'	'127.32'	'37.37'	'9.53'	'32.84'	'48.79'	'86.21'	'58.18'	'51.3'	'15.64'	'6.72'
'202003 '	'41480'	'경기도 파주시'	'41270'	'경기도 안산시'	'18.58'	'37.48'	'81.26'	'117.36'	'96.71'	'32.14'	'10.52'	'25.05'	'49.57'	'30.81'	'29.4'	'32.35'	'12.14'	'7.16'
'202003 '	'44210'	'충청남도 서산시'	'41270'	'경기도 안산시'	'16.21'	'31.88'	'26.91'	'43.64'	'43.63'	'24.49'	'10.27'	'23.34'	'15.69'	'11.53'	'19.73'	'16.12'	'8.07'	'8.33'
'202003 '	'44770'	'충청남도 서천군'	'41270'	'경기도 안산시'	'1.87'	'0.89'	'2.67'	'4.46'	'10.2'	'8.37'	'4.33'	'2.45'	'3.83'	'0.32'	'2.99'	'4.13'	'3.19'	'3.98'
'202003 '	'45140'	'전라북도 익산시'	'41270'	'경기도 안산시'	'12.41'	'42.02'	'20.13'	'23.5'	'27.28'	'13.92'	'1.93'	'16.54'	'15.01'	'7.34'	'5.43'	'8.74'	'4.07'	'3.26'
'202003 '	'41390'	'경기도 시흥시'	'41270'	'경기도 안산시'	'1127.65'	'3792.12'	'7132.59'	'7073.18'	'4511.42'	'1407.6'	'403.46'	'1103.47'	'2230.77'	'2842.95'	'3361.8'	'2638.89'	'829.75'	'383.63'
'202003 '	'43770'	'충청북도 음성군'	'41270'	'경기도 안산시'	'15.24'	'30.67'	'25.1'	'31.55'	'35.34'	'17.69'	'3.61'	'1.74'	'8.94'	'7.49'	'9.09'	'12.38'	'6.53'	'2.59'
'202003 '	'44230'	'충청남도 논산시'	'41270'	'경기도 안산시'	'4.99'	'4.52'	'6.86'	'7.68'	'17.39'	'9.93'	'0.37'	'10.18'	'4.14'	'1.31'	'5.43'	'3.89'	'4.06'	'0.89'
'202003 '	'44790'	'충청남도 청양군'	'41270'	'경기도 안산시'	'0'	'2.92'	'8.98'	'2.64'	'6.95'	'4.25'	'4.25'	'0.81'	'0.12'	'2.58'	'6.2'	'2.94'	'2.63'	'6.44'
'202003 '	'44800'	'충청남도 홍성군'	'41270'	'경기도 안산시'	'2.5'	'10.97'	'9.22'	'10.48'	'17.97'	'9.68'	'3.64'	'2.81'	'7.08'	'5.5'	'4.76'	'4.25'	'5.67'	'4.58'
'202003 '	'45180'	'전라북도 정읍시'	'41270'	'경기도 안산시'	'1.8'	'1.9'	'4.8'	'6.71'	'8.07'	'4.3'	'2.45'	'2.13'	'2.09'	'3.07'	'1.44'	'1.25'	'3.36'	'2.16'
'202003 '	'47920'	'경상북도 봉화군'	'41270'	'경기도 안산시'	'0'	'0'	'1.29'	'2.71'	'2.73'	'1.68'	'1.59'	'0.19'	'0.06'	'0'	'1.79'	'2.13'	'0.56'	'0.37'
'202003 '	'47930'	'경상북도 울진군'	'41270'	'경기도 안산시'	'0.18'	'2.22'	'1.96'	'2.17'	'2.63'	'1.17'	'0.67'	'0.22'	'0.53'	'0.24'	'0.32'	'1.69'	'0.26'	'0'
'202003 '	'43800'	'충청북도 단양군'	'41270'	'경기도 안산시'	'2.14'	'3.94'	'1.07'	'2.93'	'2.72'	'4.76'	'0.25'	'0'	'0.07'	'0.23'	'0.96'	'2.26'	'0.89'	'4.37'
'202003 '	'44250'	'충청남도 계룡시'	'41270'	'경기도 안산시'	'0.3'	'0.98'	'2.76'	'3.2'	'0.98'	'0.45'	'0'	'0.98'	'0.28'	'0.75'	'1.2'	'1.12'	'0.2'	'1.24'
'202003 '	'47250'	'경상북도 상주시'	'41270'	'경기도 안산시'	'0.1'	'1.99'	'6.76'	'3.6'	'8.88'	'4.51'	'1.43'	'0.5'	'1.31'	'1.49'	'3.74'	'4.57'	'1.85'	'2.11'
'202003 '	'47760'	'경상북도 영양군'	'41270'	'경기도 안산시'	'0'	'0'	'0.08'	'0.19'	'1.13'	'1.63'	'0'	'0'	'0'	'0'	'0.74'	'0.48'	'1.52'	'0.36'
'202003 '	'47770'	'경상북도 영덕군'	'41270'	'경기도 안산시'	'0.09'	'1.28'	'0.1'	'0.22'	'1.15'	'1.22'	'0'	'0.09'	'0'	'0.4'	'1.34'	'0.46'	'0.59'	'0'
'202003 '	'48120'	'경상남도 창원시'	'41270'	'경기도 안산시'	'7.81'	'25.09'	'22.47'	'28.04'	'41.83'	'13.01'	'3.29'	'4.01'	'10.89'	'5.48'	'6.91'	'10.46'	'2.38'	'1.13'
'202003 '	'44130'	'충청남도 천안시'	'41270'	'경기도 안산시'	'47.09'	'144.72'	'145.13'	'143.15'	'127.68'	'38.69'	'9.61'	'44.17'	'101.52'	'62.99'	'41.17'	'37.67'	'10.03'	'10.14'
'202003 '	'47280'	'경상북도 문경시'	'41270'	'경기도 안산시'	'3.95'	'6.45'	'6.45'	'5.86'	'8.89'	'3.43'	'0.99'	'1.32'	'3.29'	'1.08'	'1.39'	'2.01'	'3.81'	'2.69'
'202003 '	'47820'	'경상북도 청도군'	'41270'	'경기도 안산시'	'0'	'0.27'	'0.1'	'0.37'	'3.84'	'0.22'	'0.62'	'0'	'0.84'	'0.06'	'0.54'	'2.62'	'1.43'	'0'
'202003 '	'47830'	'경상북도 고령군'	'41270'	'경기도 안산시'	'0.24'	'0'	'0.26'	'2.81'	'0.15'	'0.06'	'0.08'	'0'	'0'	'0'	'0'	'0.26'	'0.4'	'0'
'202004 '	'26110'	'부산광역시 중구'	'41270'	'경기도 안산시'	'0'	'0.15'	'0.84'	'3.11'	'1.14'	'0.62'	'0'	'0'	'0.15'	'0'	'0'	'0.46'	'0'	'1.18'
